Amostra,Codigo_Digital,Tensao_V
383,0x8000,0.0000
384,0x7FFF,-0.0003
385,0x8000,0.0000
386,0x7FFF,-0.0003
387,0x7FFF,-0.0003
388,0x8000,0.0000
389,0x7FFF,-0.0003
390,0x7FFF,-0.0003
391,0x7FFF,-0.0003
392,0x7FFF,-0.0003
393,0x7FFF,-0.0003
394,0x7FFF,-0.0003
395,0x7FFF,-0.0003
396,0x7FFF,-0.0003
397,0x7FFF,-0.0003
398,0x7FFF,-0.0003
399,0x7FFF,-0.0003
400,0x8000,0.0000
401,0x7FFF,-0.0003
402,0x8000,0.0000
403,0x7FFF,-0.0003
404,0x8000,0.0000
405,0x8000,0.0000
406,0x7FFF,-0.0003
407,0x7FFF,-0.0003
408,0x7FFF,-0.0003
409,0x7FFF,-0.0003
410,0x7FFF,-0.0003
411,0x8000,0.0000
412,0x7FFF,-0.0003
413,0x8000,0.0000
414,0x7FFF,-0.0003
415,0x7FFF,-0.0003
416,0x8000,0.0000
417,0x7FFF,-0.0003
418,0x7FFF,-0.0003
419,0x8000,0.0000
420,0x8000,0.0000
421,0x8000,0.0000
422,0x8000,0.0000
423,0x8000,0.0000
424,0x7FFF,-0.0003
425,0x8000,0.0000
426,0x8000,0.0000
427,0x7FFF,-0.0003
428,0x7FFF,-0.0003
429,0x7FFF,-0.0003
430,0x8000,0.0000
431,0x8000,0.0000
432,0x8000,0.0000
433,0x8000,0.0000
434,0x7FFF,-0.0003
435,0x7FFF,-0.0003
436,0x7FFF,-0.0003
437,0x7FFF,-0.0003
438,0x8000,0.0000
439,0x7FFF,-0.0003
440,0x7FFF,-0.0003
441,0x7FFF,-0.0003
442,0x7FFF,-0.0003
443,0x7FFF,-0.0003
444,0x8000,0.0000
445,0x7FFF,-0.0003
446,0x7FFE,-0.0006
447,0x7FFF,-0.0003
448,0x7FFE,-0.0006
449,0x7FFF,-0.0003
450,0x7FFF,-0.0003
451,0x8000,0.0000
452,0x7FFF,-0.0003
453,0x7FFF,-0.0003
454,0x8000,0.0000
455,0x8000,0.0000
456,0x8000,0.0000
457,0x7FFF,-0.0003
458,0x7FFF,-0.0003
459,0x7FFF,-0.0003
460,0x7FFF,-0.0003
461,0x7FFF,-0.0003
462,0x8000,0.0000
463,0x7FFF,-0.0003
464,0x7FFF,-0.0003
465,0x7FFF,-0.0003
466,0x7FFF,-0.0003
467,0x8000,0.0000
468,0x7FFF,-0.0003
469,0x7FFF,-0.0003
470,0x7FFF,-0.0003
471,0x8000,0.0000
472,0x8000,0.0000
473,0x8000,0.0000
474,0x8000,0.0000
475,0x8000,0.0000
476,0x8000,0.0000
477,0x7FFF,-0.0003
478,0x7FFF,-0.0003
479,0x7FFF,-0.0003
480,0x7FFF,-0.0003
481,0x8000,0.0000
482,0x7FFF,-0.0003
483,0x8000,0.0000
484,0x7FFF,-0.0003
485,0x7FFF,-0.0003
486,0x8000,0.0000
487,0x7FFF,-0.0003
488,0x7FFF,-0.0003
489,0x7FFF,-0.0003
490,0x7FFE,-0.0006
491,0x7FFF,-0.0003
492,0x7FFF,-0.0003
493,0x7FFF,-0.0003
494,0x7FFF,-0.0003
495,0x7FFE,-0.0006
496,0x7FFF,-0.0003
497,0x7FFF,-0.0003
498,0x7FFF,-0.0003
499,0x7FFF,-0.0003
500,0x7FFE,-0.0006
501,0x7FFF,-0.0003
502,0x7FFF,-0.0003
503,0x8000,0.0000
504,0x8000,0.0000
505,0x8000,0.0000
506,0x7FFF,-0.0003
507,0x7FFE,-0.0006
508,0x8000,0.0000
509,0x7FFF,-0.0003
510,0x7FFF,-0.0003
511,0x7FFF,-0.0003
512,0x7FFF,-0.0003
513,0x7FFE,-0.0006
514,0x7FFF,-0.0003
515,0x7FFF,-0.0003
516,0x7FFF,-0.0003
517,0x8000,0.0000
518,0x8000,0.0000
519,0x8000,0.0000
520,0x7FFF,-0.0003
521,0x7FFF,-0.0003
522,0x7FFF,-0.0003
523,0x7FFF,-0.0003
524,0x7FFF,-0.0003
525,0x7FFF,-0.0003
526,0x7FFF,-0.0003
527,0x7FFF,-0.0003
528,0x8000,0.0000
529,0x8000,0.0000
530,0x8000,0.0000
531,0x7FFF,-0.0003
532,0x7FFF,-0.0003
533,0x8000,0.0000
534,0x7FFF,-0.0003
535,0x7FFF,-0.0003
536,0x7FFF,-0.0003
537,0x7FFF,-0.0003
538,0x7FFF,-0.0003
539,0x7FFF,-0.0003
540,0x7FFF,-0.0003
541,0x7FFF,-0.0003
542,0x7FFF,-0.0003
543,0x7FFF,-0.0003
544,0x8000,0.0000
545,0x7FFE,-0.0006
546,0x7FFF,-0.0003
547,0x7FFF,-0.0003
548,0x7FFF,-0.0003
549,0x7FFF,-0.0003
550,0x8000,0.0000
551,0x7FFF,-0.0003
552,0x7FFF,-0.0003
553,0x7FFF,-0.0003
554,0x7FFF,-0.0003
555,0x8000,0.0000
556,0x7FFF,-0.0003
557,0x7FFF,-0.0003
558,0x7FFF,-0.0003
559,0x8000,0.0000
560,0x8000,0.0000
561,0x7FFE,-0.0006
562,0x8000,0.0000
563,0x8000,0.0000
564,0x7FFF,-0.0003
565,0x7FFF,-0.0003
566,0x7FFF,-0.0003
567,0x7FFF,-0.0003
568,0x7FFF,-0.0003
569,0x7FFF,-0.0003
570,0x8000,0.0000
571,0x8000,0.0000
572,0x7FFF,-0.0003
573,0x7FFF,-0.0003
574,0x8000,0.0000
575,0x7FFF,-0.0003
576,0x8000,0.0000
577,0x8001,0.0003
578,0x7FFF,-0.0003
579,0x7FFE,-0.0006
580,0x8000,0.0000
581,0x8000,0.0000
582,0x7FFF,-0.0003
583,0x7FFF,-0.0003
584,0x7FFF,-0.0003
585,0x7FFE,-0.0006
586,0x7FFE,-0.0006
587,0x7FFF,-0.0003
588,0x7FFE,-0.0006
589,0x8000,0.0000
590,0x7FFF,-0.0003
591,0x7FFF,-0.0003
592,0x7FFF,-0.0003
593,0x7FFF,-0.0003
594,0x8000,0.0000
595,0x7FFF,-0.0003
596,0x7FFE,-0.0006
597,0x8000,0.0000
598,0x7FFF,-0.0003
599,0x7FFF,-0.0003
600,0x8000,0.0000
601,0x7FFF,-0.0003
602,0x7FFF,-0.0003
603,0x8000,0.0000
604,0x7FFE,-0.0006
605,0x7FFF,-0.0003
606,0x7FFF,-0.0003
607,0x8000,0.0000
608,0x7FFF,-0.0003
609,0x7FFF,-0.0003
610,0x7FFE,-0.0006
611,0x7FFF,-0.0003
612,0x7FFE,-0.0006
613,0x7FFF,-0.0003
614,0x8000,0.0000
615,0x7FFF,-0.0003
616,0x7FFF,-0.0003
617,0x8000,0.0000
618,0x7FFF,-0.0003
619,0x7FFF,-0.0003
620,0x7FFF,-0.0003
621,0x7FFF,-0.0003
622,0x7FFF,-0.0003
623,0x7FFF,-0.0003
624,0x8000,0.0000
625,0x8000,0.0000
626,0x8000,0.0000
627,0x7FFF,-0.0003
628,0x7FFF,-0.0003
629,0x7FFF,-0.0003
630,0x7FFF,-0.0003
631,0x8000,0.0000
632,0x8000,0.0000
633,0x8000,0.0000
634,0x7FFF,-0.0003
635,0x7FFF,-0.0003
636,0x8000,0.0000
637,0x8000,0.0000
638,0x7FFF,-0.0003
639,0x8000,0.0000
640,0x7FFF,-0.0003
641,0x7FFF,-0.0003
642,0x7FFF,-0.0003
643,0x8000,0.0000
644,0x8000,0.0000
645,0x7FFF,-0.0003
646,0x7FFF,-0.0003
647,0x7FFE,-0.0006
648,0x7FFF,-0.0003
649,0x7FFF,-0.0003
650,0x8000,0.0000
651,0x8000,0.0000
652,0x7FFF,-0.0003
653,0x7FFF,-0.0003
654,0x7FFF,-0.0003
655,0x7FFF,-0.0003
656,0x7FFF,-0.0003
657,0x7FFF,-0.0003
658,0x7FFF,-0.0003
659,0x7FFF,-0.0003
660,0x7FFF,-0.0003
661,0x8000,0.0000
662,0x8000,0.0000
663,0x7FFE,-0.0006
664,0x7FFF,-0.0003
665,0x7FFF,-0.0003
666,0x7FFF,-0.0003
667,0x7FFE,-0.0006
668,0x7FFF,-0.0003
669,0x7FFF,-0.0003
670,0x7FFF,-0.0003
671,0x7FFF,-0.0003
672,0x7FFF,-0.0003
673,0x8000,0.0000
674,0x7FFF,-0.0003
675,0x7FFE,-0.0006
676,0x7FFF,-0.0003
677,0x8000,0.0000
678,0x7FFF,-0.0003
679,0x8000,0.0000
680,0x7FFF,-0.0003
681,0x7FFF,-0.0003
682,0x8000,0.0000
683,0x8000,0.0000
684,0x7FFF,-0.0003
685,0x8000,0.0000
686,0x8000,0.0000
687,0x7FFF,-0.0003
688,0x7FFF,-0.0003
689,0x7FFF,-0.0003
690,0x8000,0.0000
691,0x8000,0.0000
692,0x7FFF,-0.0003
693,0x8000,0.0000
694,0x7FFF,-0.0003
695,0x7FFF,-0.0003
696,0x7FFF,-0.0003
697,0x7FFF,-0.0003
698,0x7FFF,-0.0003
699,0x8000,0.0000
700,0x7FFF,-0.0003
701,0x7FFF,-0.0003
702,0x7FFF,-0.0003
703,0x7FFF,-0.0003
704,0x8000,0.0000
705,0x7FFF,-0.0003
706,0x7FFF,-0.0003
707,0x7FFF,-0.0003
708,0x8000,0.0000
709,0x7FFE,-0.0006
710,0x7FFE,-0.0006
711,0x8000,0.0000
712,0x7FFF,-0.0003
713,0x8000,0.0000
714,0x7FFF,-0.0003
715,0x8000,0.0000
716,0x7FFF,-0.0003
717,0x7FFF,-0.0003
718,0x7FFF,-0.0003
719,0x7FFF,-0.0003
720,0x7FFF,-0.0003
721,0x7FFE,-0.0006
722,0x7FFF,-0.0003
723,0x8000,0.0000
724,0x8000,0.0000
725,0x8000,0.0000
726,0x7FFF,-0.0003
727,0x7FFF,-0.0003
728,0x7FFF,-0.0003
729,0x7FFF,-0.0003
730,0x7FFF,-0.0003
731,0x7FFF,-0.0003
732,0x7FFF,-0.0003
733,0x7FFF,-0.0003
734,0x7FFE,-0.0006
735,0x7FFF,-0.0003
736,0x8000,0.0000
737,0x8000,0.0000
738,0x7FFF,-0.0003
739,0x7FFF,-0.0003
740,0x7FFF,-0.0003
741,0x7FFF,-0.0003
742,0x7FFF,-0.0003
743,0x8000,0.0000
744,0x7FFF,-0.0003
745,0x8000,0.0000
746,0x8000,0.0000
747,0x7FFF,-0.0003
748,0x7FFF,-0.0003
749,0x7FFF,-0.0003
750,0x7FFF,-0.0003
751,0x7FFF,-0.0003
752,0x7FFF,-0.0003
753,0x7FFE,-0.0006
754,0x8000,0.0000
755,0x8000,0.0000
756,0x7FFF,-0.0003
757,0x8000,0.0000
758,0x7FFF,-0.0003
759,0x8000,0.0000
760,0x7FFF,-0.0003
761,0x7FFF,-0.0003
762,0x7FFF,-0.0003
763,0x7FFF,-0.0003
764,0x7FFF,-0.0003
765,0x7FFF,-0.0003
766,0x7FFF,-0.0003
767,0x7FFF,-0.0003
768,0x7FFF,-0.0003
769,0x7FFF,-0.0003
770,0x7FFF,-0.0003
771,0x8000,0.0000
772,0x8000,0.0000
773,0x8000,0.0000
774,0x7FFE,-0.0006
775,0x7FFF,-0.0003
776,0x8000,0.0000
777,0x7FFF,-0.0003
778,0x7FFF,-0.0003
779,0x7FFF,-0.0003
780,0x7FFF,-0.0003
781,0x7FFF,-0.0003
782,0x7FFF,-0.0003
783,0x7FFF,-0.0003
784,0x7FFF,-0.0003
785,0x7FFF,-0.0003
786,0x8000,0.0000
787,0x8000,0.0000
788,0x7FFF,-0.0003
789,0x7FFF,-0.0003
790,0x7FFF,-0.0003
791,0x7FFF,-0.0003
792,0x7FFF,-0.0003
793,0x7FFF,-0.0003
794,0x8000,0.0000
795,0x8000,0.0000
796,0x7FFF,-0.0003
797,0x7FFF,-0.0003
798,0x8000,0.0000
799,0x7FFE,-0.0006
800,0x7FFF,-0.0003
801,0x8000,0.0000
802,0x7FFE,-0.0006
803,0x7FFF,-0.0003
804,0x7FFE,-0.0006
805,0x7FFF,-0.0003
806,0x7FFF,-0.0003
807,0x7FFF,-0.0003
808,0x8000,0.0000
809,0x7FFF,-0.0003
810,0x7FFF,-0.0003
811,0x8000,0.0000
812,0x8000,0.0000
813,0x8000,0.0000
814,0x7FFF,-0.0003
815,0x7FFF,-0.0003
816,0x7FFF,-0.0003
817,0x7FFF,-0.0003
818,0x8000,0.0000
819,0x7FFF,-0.0003
820,0x8000,0.0000
821,0x7FFF,-0.0003
822,0x8000,0.0000
823,0x7FFF,-0.0003
824,0x8000,0.0000
825,0x8000,0.0000
826,0x7FFF,-0.0003
827,0x7FFF,-0.0003
828,0x8000,0.0000
829,0x7FFF,-0.0003
830,0x7FFF,-0.0003
831,0x8000,0.0000
832,0x8000,0.0000
833,0x7FFF,-0.0003
834,0x7FFF,-0.0003
835,0x7FFF,-0.0003
836,0x7FFF,-0.0003
837,0x7FFF,-0.0003
838,0x7FFF,-0.0003
839,0x7FFF,-0.0003
840,0x8000,0.0000
841,0x7FFF,-0.0003
842,0x7FFF,-0.0003
843,0x7FFF,-0.0003
844,0x7FFF,-0.0003
845,0x8000,0.0000
846,0x8000,0.0000
847,0x7FFF,-0.0003
848,0x7FFF,-0.0003
849,0x7FFF,-0.0003
850,0x7FFF,-0.0003
851,0x8000,0.0000
852,0x8000,0.0000
853,0x7FFF,-0.0003
854,0x7FFE,-0.0006
855,0x7FFF,-0.0003
856,0x7FFF,-0.0003
857,0x7FFF,-0.0003
858,0x8000,0.0000
859,0x8000,0.0000
860,0x7FFF,-0.0003
861,0x7FFF,-0.0003
862,0x8000,0.0000
863,0x7FFE,-0.0006
864,0x7FFF,-0.0003
865,0x8000,0.0000
866,0x7FFF,-0.0003
867,0x7FFF,-0.0003
868,0x7FFE,-0.0006
869,0x8000,0.0000
870,0x8000,0.0000
871,0x7FFE,-0.0006
872,0x7FFF,-0.0003
873,0x8000,0.0000
874,0x7FFF,-0.0003
875,0x7FFF,-0.0003
876,0x8000,0.0000
877,0x7FFF,-0.0003
878,0x7FFF,-0.0003
879,0x8000,0.0000
880,0x7FFF,-0.0003
881,0x7FFE,-0.0006
882,0x7FFE,-0.0006
883,0x7FFF,-0.0003
884,0x7FFF,-0.0003
885,0x7FFF,-0.0003
886,0x7FFF,-0.0003
887,0x7FFE,-0.0006
888,0x7FFF,-0.0003
889,0x8000,0.0000
890,0x7FFF,-0.0003
891,0x7FFE,-0.0006
892,0x8000,0.0000
893,0x7FFF,-0.0003
894,0x8000,0.0000
895,0x7FFF,-0.0003
896,0x7FFF,-0.0003
897,0x8000,0.0000
898,0x7FFF,-0.0003
899,0x7FFF,-0.0003
900,0x7FFF,-0.0003
901,0x7FFF,-0.0003
902,0x7FFF,-0.0003
903,0x7FFF,-0.0003
904,0x7FFF,-0.0003
905,0x7FFF,-0.0003
906,0x8000,0.0000
907,0x7FFF,-0.0003
908,0x8000,0.0000
909,0x8000,0.0000
910,0x7FFF,-0.0003
911,0x7FFF,-0.0003
912,0x7FFF,-0.0003
913,0x8000,0.0000
914,0x7FFF,-0.0003
915,0x7FFF,-0.0003
916,0x7FFF,-0.0003
917,0x8000,0.0000
918,0x8000,0.0000
919,0x7FFF,-0.0003
920,0x7FFF,-0.0003
921,0x7FFF,-0.0003
922,0x7FFF,-0.0003
923,0x8000,0.0000
924,0x8000,0.0000
925,0x7FFF,-0.0003
926,0x7FFF,-0.0003
927,0x7FFF,-0.0003
928,0x7FFF,-0.0003
929,0x7FFF,-0.0003
930,0x7FFF,-0.0003
931,0x7FFF,-0.0003
932,0x7FFF,-0.0003
933,0x8000,0.0000
934,0x7FFF,-0.0003
935,0x7FFF,-0.0003
936,0x7FFE,-0.0006
937,0x7FFF,-0.0003
938,0x7FFE,-0.0006
939,0x8000,0.0000
940,0x7FFF,-0.0003
941,0x7FFF,-0.0003
942,0x7FFF,-0.0003
943,0x8000,0.0000
944,0x8000,0.0000
945,0x7FFF,-0.0003
946,0x7FFF,-0.0003
947,0x7FFF,-0.0003
948,0x7FFF,-0.0003
949,0x7FFE,-0.0006
950,0x8000,0.0000
951,0x7FFE,-0.0006
952,0x8000,0.0000
953,0x7FFF,-0.0003
954,0x8000,0.0000
955,0x8000,0.0000
956,0x7FFE,-0.0006
957,0x7FFF,-0.0003
958,0x8000,0.0000
959,0x7FFF,-0.0003
960,0x7FFF,-0.0003
961,0x8000,0.0000
962,0x7FFF,-0.0003
963,0x7FFE,-0.0006
964,0x7FFF,-0.0003
965,0x8000,0.0000
966,0x7FFF,-0.0003
967,0x7FFF,-0.0003
968,0x7FFF,-0.0003
969,0x7FFF,-0.0003
970,0x7FFF,-0.0003
971,0x7FFF,-0.0003
972,0x7FFF,-0.0003
973,0x8000,0.0000
974,0x8000,0.0000
975,0x8000,0.0000
976,0x7FFF,-0.0003
977,0x7FFF,-0.0003
978,0x7FFF,-0.0003
979,0x7FFF,-0.0003
980,0x8000,0.0000
981,0x7FFE,-0.0006
982,0x8000,0.0000
983,0x7FFF,-0.0003
984,0x7FFF,-0.0003
