Amostra,Codigo_Digital,Tensao_V
187,0x8000,0.0000
188,0x7FFF,-0.0003
189,0x7FFF,-0.0003
190,0x7FFE,-0.0006
191,0x7FFF,-0.0003
192,0x7FFF,-0.0003
193,0x8000,0.0000
194,0x7FFE,-0.0006
195,0x8000,0.0000
196,0x8000,0.0000
197,0x7FFE,-0.0006
198,0x7FFF,-0.0003
199,0x7FFF,-0.0003
200,0x7FFF,-0.0003
201,0x7FFF,-0.0003
202,0x7FFF,-0.0003
203,0x7FFF,-0.0003
204,0x7FFF,-0.0003
205,0x7FFF,-0.0003
206,0x7FFF,-0.0003
207,0x8000,0.0000
208,0x7FFE,-0.0006
209,0x7FFF,-0.0003
210,0x7FFF,-0.0003
211,0x7FFF,-0.0003
212,0x7FFF,-0.0003
213,0x7FFF,-0.0003
214,0x7FFF,-0.0003
215,0x7FFE,-0.0006
216,0x7FFF,-0.0003
217,0x7FFF,-0.0003
218,0x8000,0.0000
219,0x7FFF,-0.0003
220,0x8000,0.0000
221,0x8000,0.0000
222,0x7FFF,-0.0003
223,0x7FFF,-0.0003
224,0x7FFF,-0.0003
225,0x7FFF,-0.0003
226,0x7FFF,-0.0003
227,0x8000,0.0000
228,0x7FFF,-0.0003
229,0x7FFF,-0.0003
230,0x7FFF,-0.0003
231,0x7FFF,-0.0003
232,0x7FFF,-0.0003
233,0x7FFF,-0.0003
234,0x8000,0.0000
235,0x7FFF,-0.0003
236,0x7FFF,-0.0003
237,0x7FFF,-0.0003
238,0x7FFF,-0.0003
239,0x7FFF,-0.0003
240,0x7FFE,-0.0006
241,0x8000,0.0000
242,0x7FFF,-0.0003
243,0x7FFE,-0.0006
244,0x7FFF,-0.0003
245,0x8000,0.0000
246,0x7FFF,-0.0003
247,0x7FFF,-0.0003
248,0x7FFE,-0.0006
249,0x8000,0.0000
250,0x7FFF,-0.0003
251,0x7FFF,-0.0003
252,0x7FFF,-0.0003
253,0x8000,0.0000
254,0x7FFF,-0.0003
255,0x8000,0.0000
256,0x8000,0.0000
257,0x7FFF,-0.0003
258,0x7FFF,-0.0003
259,0x7FFF,-0.0003
260,0x7FFF,-0.0003
261,0x7FFF,-0.0003
262,0x7FFF,-0.0003
263,0x7FFF,-0.0003
264,0x7FFF,-0.0003
265,0x7FFF,-0.0003
266,0x7FFF,-0.0003
267,0x7FFE,-0.0006
268,0x7FFF,-0.0003
269,0x8000,0.0000
270,0x7FFF,-0.0003
271,0x7FFF,-0.0003
272,0x7FFF,-0.0003
273,0x7FFF,-0.0003
274,0x8000,0.0000
275,0x7FFE,-0.0006
276,0x7FFF,-0.0003
277,0x8000,0.0000
278,0x7FFF,-0.0003
279,0x7FFF,-0.0003
280,0x7FFF,-0.0003
281,0x8000,0.0000
282,0x8000,0.0000
283,0x7FFF,-0.0003
284,0x8000,0.0000
285,0x7FFF,-0.0003
286,0x7FFF,-0.0003
287,0x8000,0.0000
288,0x7FFF,-0.0003
289,0x7FFF,-0.0003
290,0x7FFF,-0.0003
291,0x8000,0.0000
292,0x7FFE,-0.0006
293,0x7FFF,-0.0003
294,0x7FFF,-0.0003
295,0x7FFF,-0.0003
296,0x7FFF,-0.0003
297,0x8000,0.0000
298,0x7FFF,-0.0003
299,0x7FFF,-0.0003
300,0x7FFF,-0.0003
301,0x7FFF,-0.0003
302,0x8000,0.0000
303,0x7FFF,-0.0003
304,0x8000,0.0000
305,0x7FFF,-0.0003
306,0x7FFF,-0.0003
307,0x7FFF,-0.0003
308,0x7FFF,-0.0003
309,0x7FFF,-0.0003
310,0x7FFF,-0.0003
311,0x7FFF,-0.0003
312,0x8000,0.0000
313,0x7FFF,-0.0003
314,0x7FFF,-0.0003
315,0x7FFF,-0.0003
316,0x7FFF,-0.0003
317,0x7FFF,-0.0003
318,0x7FFF,-0.0003
319,0x8000,0.0000
320,0x7FFF,-0.0003
321,0x8000,0.0000
322,0x7FFF,-0.0003
323,0x7FFE,-0.0006
324,0x8000,0.0000
325,0x7FFF,-0.0003
326,0x7FFF,-0.0003
327,0x7FFF,-0.0003
328,0x7FFF,-0.0003
329,0x7FFF,-0.0003
330,0x7FFE,-0.0006
331,0x7FFF,-0.0003
332,0x8000,0.0000
333,0x7FFF,-0.0003
334,0x7FFF,-0.0003
335,0x7FFE,-0.0006
336,0x8000,0.0000
337,0x7FFF,-0.0003
338,0x7FFE,-0.0006
339,0x7FFF,-0.0003
340,0x8000,0.0000
341,0x7FFF,-0.0003
342,0x7FFE,-0.0006
343,0x7FFF,-0.0003
344,0x7FFF,-0.0003
345,0x7FFF,-0.0003
346,0x7FFE,-0.0006
347,0x7FFF,-0.0003
348,0x8000,0.0000
349,0x7FFF,-0.0003
350,0x7FFF,-0.0003
351,0x7FFF,-0.0003
352,0x7FFF,-0.0003
353,0x7FFF,-0.0003
354,0x7FFF,-0.0003
355,0x7FFE,-0.0006
356,0x7FFF,-0.0003
357,0x7FFF,-0.0003
358,0x7FFF,-0.0003
359,0x8000,0.0000
360,0x7FFF,-0.0003
361,0x7FFF,-0.0003
362,0x7FFF,-0.0003
363,0x7FFF,-0.0003
364,0x7FFF,-0.0003
365,0x7FFE,-0.0006
366,0x8000,0.0000
367,0x7FFF,-0.0003
368,0x7FFF,-0.0003
369,0x7FFF,-0.0003
370,0x7FFF,-0.0003
371,0x7FFE,-0.0006
372,0x7FFF,-0.0003
373,0x8000,0.0000
374,0x7FFF,-0.0003
375,0x7FFF,-0.0003
376,0x7FFF,-0.0003
377,0x7FFF,-0.0003
378,0x7FFF,-0.0003
379,0x7FFF,-0.0003
380,0x7FFF,-0.0003
381,0x7FFF,-0.0003
382,0x7FFF,-0.0003
383,0x8000,0.0000
384,0x7FFE,-0.0006
385,0x7FFF,-0.0003
386,0x7FFE,-0.0006
387,0x7FFF,-0.0003
388,0x7FFE,-0.0006
389,0x7FFF,-0.0003
390,0x7FFE,-0.0006
391,0x8000,0.0000
392,0x7FFF,-0.0003
393,0x7FFF,-0.0003
394,0x7FFF,-0.0003
395,0x7FFF,-0.0003
396,0x7FFF,-0.0003
397,0x7FFF,-0.0003
398,0x8000,0.0000
399,0x7FFF,-0.0003
400,0x7FFF,-0.0003
401,0x8000,0.0000
402,0x7FFF,-0.0003
403,0x7FFF,-0.0003
404,0x7FFF,-0.0003
405,0x7FFF,-0.0003
406,0x7FFF,-0.0003
407,0x8000,0.0000
408,0x7FFF,-0.0003
409,0x7FFF,-0.0003
410,0x7FFF,-0.0003
411,0x7FFF,-0.0003
412,0x7FFF,-0.0003
413,0x7FFE,-0.0006
414,0x8000,0.0000
415,0x7FFE,-0.0006
416,0x7FFF,-0.0003
417,0x7FFF,-0.0003
418,0x8000,0.0000
419,0x7FFF,-0.0003
420,0x7FFF,-0.0003
421,0x7FFF,-0.0003
422,0x7FFE,-0.0006
423,0x7FFF,-0.0003
424,0x7FFF,-0.0003
425,0x7FFF,-0.0003
426,0x7FFF,-0.0003
427,0x7FFF,-0.0003
428,0x7FFF,-0.0003
429,0x8000,0.0000
430,0x7FFF,-0.0003
431,0x7FFE,-0.0006
432,0x7FFF,-0.0003
433,0x7FFF,-0.0003
434,0x8000,0.0000
435,0x7FFF,-0.0003
436,0x7FFF,-0.0003
437,0x7FFF,-0.0003
438,0x7FFF,-0.0003
439,0x7FFE,-0.0006
440,0x8000,0.0000
441,0x7FFF,-0.0003
442,0x7FFF,-0.0003
443,0x7FFF,-0.0003
444,0x7FFF,-0.0003
445,0x7FFF,-0.0003
446,0x7FFF,-0.0003
447,0x7FFF,-0.0003
448,0x7FFF,-0.0003
449,0x7FFF,-0.0003
450,0x7FFF,-0.0003
451,0x7FFF,-0.0003
452,0x7FFF,-0.0003
453,0x7FFF,-0.0003
454,0x7FFF,-0.0003
455,0x7FFF,-0.0003
456,0x7FFF,-0.0003
457,0x7FFF,-0.0003
458,0x7FFF,-0.0003
459,0x8000,0.0000
460,0x7FFF,-0.0003
461,0x7FFE,-0.0006
462,0x7FFF,-0.0003
463,0x7FFF,-0.0003
464,0x7FFF,-0.0003
465,0x7FFF,-0.0003
466,0x7FFE,-0.0006
467,0x7FFF,-0.0003
468,0x7FFF,-0.0003
469,0x7FFF,-0.0003
470,0x7FFF,-0.0003
471,0x7FFF,-0.0003
472,0x8000,0.0000
473,0x7FFF,-0.0003
474,0x7FFF,-0.0003
475,0x8000,0.0000
476,0x8000,0.0000
477,0x7FFE,-0.0006
478,0x7FFE,-0.0006
479,0x8000,0.0000
480,0x7FFF,-0.0003
481,0x7FFF,-0.0003
482,0x7FFF,-0.0003
483,0x7FFF,-0.0003
484,0x7FFF,-0.0003
485,0x7FFF,-0.0003
486,0x8000,0.0000
487,0x7FFF,-0.0003
488,0x8000,0.0000
489,0x8000,0.0000
490,0x7FFF,-0.0003
491,0x7FFF,-0.0003
492,0x7FFE,-0.0006
493,0x7FFF,-0.0003
494,0x8000,0.0000
495,0x7FFE,-0.0006
496,0x7FFE,-0.0006
497,0x7FFE,-0.0006
498,0x8000,0.0000
499,0x7FFF,-0.0003
500,0x8000,0.0000
501,0x7FFE,-0.0006
502,0x7FFF,-0.0003
503,0x8000,0.0000
504,0x7FFF,-0.0003
505,0x7FFF,-0.0003
506,0x7FFE,-0.0006
507,0x7FFF,-0.0003
508,0x7FFF,-0.0003
509,0x7FFF,-0.0003
510,0x8000,0.0000
511,0x7FFF,-0.0003
512,0x7FFE,-0.0006
513,0x8000,0.0000
514,0x7FFF,-0.0003
515,0x7FFF,-0.0003
516,0x7FFE,-0.0006
517,0x7FFF,-0.0003
518,0x7FFF,-0.0003
519,0x7FFE,-0.0006
520,0x7FFE,-0.0006
521,0x8000,0.0000
522,0x7FFF,-0.0003
523,0x7FFE,-0.0006
524,0x7FFF,-0.0003
525,0x7FFF,-0.0003
526,0x7FFF,-0.0003
527,0x7FFF,-0.0003
528,0x7FFF,-0.0003
529,0x7FFF,-0.0003
530,0x7FFF,-0.0003
531,0x7FFF,-0.0003
532,0x7FFE,-0.0006
533,0x7FFF,-0.0003
534,0x7FFF,-0.0003
535,0x7FFF,-0.0003
536,0x7FFF,-0.0003
537,0x7FFF,-0.0003
538,0x7FFF,-0.0003
539,0x7FFF,-0.0003
540,0x7FFF,-0.0003
541,0x7FFE,-0.0006
542,0x7FFF,-0.0003
543,0x7FFF,-0.0003
544,0x8000,0.0000
545,0x7FFF,-0.0003
546,0x7FFF,-0.0003
547,0x7FFF,-0.0003
548,0x7FFE,-0.0006
549,0x7FFF,-0.0003
550,0x7FFF,-0.0003
551,0x7FFE,-0.0006
552,0x8000,0.0000
553,0x7FFE,-0.0006
554,0x7FFF,-0.0003
555,0x7FFF,-0.0003
556,0x7FFF,-0.0003
557,0x7FFF,-0.0003
558,0x7FFE,-0.0006
559,0x7FFF,-0.0003
560,0x7FFF,-0.0003
561,0x7FFF,-0.0003
562,0x7FFF,-0.0003
563,0x8000,0.0000
564,0x8000,0.0000
565,0x7FFF,-0.0003
566,0x7FFF,-0.0003
567,0x7FFF,-0.0003
568,0x7FFF,-0.0003
569,0x7FFE,-0.0006
570,0x7FFF,-0.0003
571,0x8000,0.0000
572,0x7FFF,-0.0003
573,0x7FFF,-0.0003
574,0x7FFE,-0.0006
575,0x7FFF,-0.0003
576,0x7FFF,-0.0003
577,0x7FFF,-0.0003
578,0x7FFF,-0.0003
579,0x7FFF,-0.0003
580,0x7FFE,-0.0006
581,0x7FFF,-0.0003
582,0x8000,0.0000
583,0x7FFF,-0.0003
584,0x7FFF,-0.0003
585,0x7FFE,-0.0006
586,0x7FFF,-0.0003
587,0x8000,0.0000
588,0x7FFF,-0.0003
589,0x7FFF,-0.0003
590,0x7FFF,-0.0003
591,0x7FFF,-0.0003
592,0x7FFF,-0.0003
593,0x7FFF,-0.0003
594,0x7FFF,-0.0003
595,0x7FFE,-0.0006
596,0x7FFF,-0.0003
597,0x7FFF,-0.0003
598,0x7FFF,-0.0003
599,0x8000,0.0000
600,0x7FFF,-0.0003
601,0x7FFF,-0.0003
602,0x7FFF,-0.0003
603,0x7FFF,-0.0003
604,0x8000,0.0000
605,0x7FFF,-0.0003
606,0x7FFF,-0.0003
607,0x7FFF,-0.0003
608,0x7FFF,-0.0003
609,0x7FFF,-0.0003
610,0x7FFF,-0.0003
611,0x7FFE,-0.0006
612,0x7FFE,-0.0006
613,0x7FFF,-0.0003
614,0x8000,0.0000
615,0x7FFF,-0.0003
616,0x7FFF,-0.0003
617,0x7FFF,-0.0003
618,0x7FFF,-0.0003
619,0x7FFF,-0.0003
620,0x7FFE,-0.0006
621,0x7FFF,-0.0003
622,0x8000,0.0000
623,0x8000,0.0000
624,0x7FFF,-0.0003
625,0x7FFF,-0.0003
626,0x7FFF,-0.0003
627,0x7FFF,-0.0003
628,0x7FFF,-0.0003
629,0x8000,0.0000
630,0x7FFF,-0.0003
631,0x7FFE,-0.0006
632,0x8000,0.0000
633,0x7FFF,-0.0003
634,0x7FFF,-0.0003
635,0x7FFF,-0.0003
636,0x7FFF,-0.0003
637,0x7FFF,-0.0003
638,0x7FFF,-0.0003
639,0x7FFF,-0.0003
640,0x8000,0.0000
641,0x7FFF,-0.0003
642,0x7FFE,-0.0006
643,0x7FFF,-0.0003
644,0x7FFF,-0.0003
645,0x7FFF,-0.0003
646,0x7FFE,-0.0006
647,0x7FFF,-0.0003
648,0x7FFF,-0.0003
649,0x7FFF,-0.0003
650,0x7FFF,-0.0003
651,0x8000,0.0000
652,0x8000,0.0000
653,0x7FFF,-0.0003
654,0x8000,0.0000
655,0x8000,0.0000
656,0x8000,0.0000
657,0x7FFF,-0.0003
658,0x8000,0.0000
659,0x7FFF,-0.0003
660,0x7FFF,-0.0003
661,0x7FFF,-0.0003
662,0x7FFF,-0.0003
663,0x7FFF,-0.0003
664,0x8000,0.0000
665,0x7FFF,-0.0003
666,0x8000,0.0000
667,0x7FFF,-0.0003
668,0x7FFF,-0.0003
669,0x7FFF,-0.0003
670,0x7FFF,-0.0003
671,0x7FFF,-0.0003
672,0x7FFF,-0.0003
673,0x8000,0.0000
674,0x7FFF,-0.0003
675,0x7FFF,-0.0003
676,0x7FFE,-0.0006
677,0x7FFF,-0.0003
678,0x7FFF,-0.0003
679,0x8000,0.0000
680,0x8000,0.0000
681,0x7FFF,-0.0003
682,0x7FFF,-0.0003
683,0x7FFF,-0.0003
684,0x7FFF,-0.0003
685,0x7FFF,-0.0003
686,0x7FFF,-0.0003
687,0x7FFF,-0.0003
688,0x7FFF,-0.0003
689,0x7FFF,-0.0003
690,0x7FFF,-0.0003
691,0x7FFF,-0.0003
692,0x7FFE,-0.0006
693,0x7FFF,-0.0003
694,0x7FFF,-0.0003
695,0x8000,0.0000
696,0x7FFF,-0.0003
697,0x7FFF,-0.0003
698,0x7FFE,-0.0006
699,0x7FFF,-0.0003
700,0x7FFF,-0.0003
701,0x7FFE,-0.0006
702,0x7FFF,-0.0003
703,0x7FFF,-0.0003
704,0x8000,0.0000
705,0x7FFF,-0.0003
706,0x8000,0.0000
707,0x7FFF,-0.0003
708,0x7FFF,-0.0003
709,0x8000,0.0000
710,0x8000,0.0000
711,0x7FFF,-0.0003
712,0x7FFF,-0.0003
713,0x7FFF,-0.0003
714,0x8000,0.0000
715,0x8000,0.0000
716,0x7FFF,-0.0003
717,0x7FFF,-0.0003
718,0x7FFE,-0.0006
719,0x7FFF,-0.0003
720,0x7FFF,-0.0003
721,0x7FFF,-0.0003
722,0x7FFF,-0.0003
723,0x7FFF,-0.0003
724,0x8000,0.0000
725,0x7FFF,-0.0003
726,0x7FFF,-0.0003
727,0x7FFF,-0.0003
728,0x7FFF,-0.0003
729,0x7FFF,-0.0003
730,0x7FFF,-0.0003
731,0x7FFF,-0.0003
732,0x7FFF,-0.0003
733,0x7FFE,-0.0006
734,0x7FFF,-0.0003
735,0x7FFF,-0.0003
736,0x7FFF,-0.0003
737,0x7FFF,-0.0003
738,0x7FFF,-0.0003
739,0x7FFF,-0.0003
740,0x7FFF,-0.0003
741,0x7FFF,-0.0003
742,0x8000,0.0000
743,0x8000,0.0000
744,0x8000,0.0000
745,0x7FFF,-0.0003
746,0x7FFF,-0.0003
747,0x7FFF,-0.0003
748,0x8000,0.0000
749,0x7FFE,-0.0006
750,0x7FFF,-0.0003
751,0x7FFF,-0.0003
752,0x7FFF,-0.0003
753,0x7FFE,-0.0006
754,0x7FFF,-0.0003
755,0x7FFF,-0.0003
756,0x7FFF,-0.0003
757,0x7FFF,-0.0003
758,0x7FFF,-0.0003
759,0x7FFF,-0.0003
760,0x7FFF,-0.0003
761,0x7FFF,-0.0003
762,0x7FFF,-0.0003
763,0x7FFE,-0.0006
764,0x7FFF,-0.0003
765,0x7FFF,-0.0003
766,0x7FFF,-0.0003
767,0x7FFF,-0.0003
768,0x7FFE,-0.0006
769,0x7FFE,-0.0006
770,0x7FFF,-0.0003
771,0x7FFF,-0.0003
772,0x7FFF,-0.0003
773,0x7FFF,-0.0003
774,0x7FFF,-0.0003
775,0x8000,0.0000
776,0x7FFF,-0.0003
777,0x7FFF,-0.0003
778,0x8000,0.0000
779,0x7FFF,-0.0003
780,0x8000,0.0000
781,0x8000,0.0000
782,0x7FFF,-0.0003
783,0x7FFF,-0.0003
784,0x7FFF,-0.0003
785,0x7FFE,-0.0006
786,0x7FFF,-0.0003
787,0x7FFF,-0.0003
788,0x7FFF,-0.0003
789,0x7FFF,-0.0003
790,0x7FFE,-0.0006
791,0x7FFF,-0.0003
792,0x7FFF,-0.0003
793,0x7FFE,-0.0006
794,0x8000,0.0000
795,0x7FFF,-0.0003
796,0x7FFF,-0.0003
797,0x7FFF,-0.0003
798,0x7FFF,-0.0003
799,0x7FFF,-0.0003
800,0x8000,0.0000
801,0x8000,0.0000
802,0x8000,0.0000
803,0x8000,0.0000
804,0x7FFF,-0.0003
805,0x8000,0.0000
806,0x7FFF,-0.0003
807,0x8000,0.0000
808,0x7FFE,-0.0006
809,0x7FFF,-0.0003
810,0x8000,0.0000
811,0x7FFE,-0.0006
812,0x7FFF,-0.0003
813,0x7FFF,-0.0003
814,0x7FFF,-0.0003
815,0x7FFF,-0.0003
816,0x8000,0.0000
817,0x7FFF,-0.0003
818,0x7FFF,-0.0003
819,0x8000,0.0000
820,0x7FFF,-0.0003
821,0x7FFE,-0.0006
822,0x7FFE,-0.0006
823,0x7FFF,-0.0003
824,0x7FFE,-0.0006
825,0x7FFF,-0.0003
826,0x7FFF,-0.0003
827,0x7FFF,-0.0003
828,0x7FFF,-0.0003
829,0x7FFF,-0.0003
830,0x7FFF,-0.0003
831,0x7FFF,-0.0003
832,0x7FFF,-0.0003
833,0x7FFF,-0.0003
834,0x8000,0.0000
835,0x7FFF,-0.0003
836,0x7FFF,-0.0003
837,0x7FFF,-0.0003
838,0x7FFF,-0.0003
839,0x8000,0.0000
840,0x8000,0.0000
841,0x7FFF,-0.0003
842,0x8000,0.0000
843,0x8000,0.0000
844,0x7FFF,-0.0003
845,0x7FFE,-0.0006
846,0x7FFF,-0.0003
847,0x7FFE,-0.0006
848,0x7FFE,-0.0006
849,0x7FFF,-0.0003
850,0x8000,0.0000
851,0x7FFF,-0.0003
852,0x7FFF,-0.0003
853,0x7FFE,-0.0006
854,0x8000,0.0000
855,0x7FFF,-0.0003
856,0x7FFF,-0.0003
857,0x7FFF,-0.0003
858,0x7FFF,-0.0003
859,0x7FFF,-0.0003
860,0x7FFF,-0.0003
861,0x7FFF,-0.0003
862,0x7FFF,-0.0003
863,0x7FFF,-0.0003
864,0x8000,0.0000
865,0x7FFF,-0.0003
866,0x8000,0.0000
867,0x7FFF,-0.0003
868,0x7FFF,-0.0003
869,0x7FFE,-0.0006
870,0x7FFF,-0.0003
871,0x7FFF,-0.0003
872,0x7FFF,-0.0003
873,0x7FFE,-0.0006
874,0x7FFE,-0.0006
875,0x7FFF,-0.0003
876,0x7FFF,-0.0003
877,0x7FFF,-0.0003
878,0x8000,0.0000
879,0x7FFF,-0.0003
880,0x7FFF,-0.0003
881,0x7FFF,-0.0003
882,0x7FFF,-0.0003
883,0x7FFF,-0.0003
884,0x7FFF,-0.0003
885,0x7FFE,-0.0006
886,0x7FFF,-0.0003
887,0x7FFF,-0.0003
888,0x7FFF,-0.0003
889,0x7FFE,-0.0006
890,0x7FFF,-0.0003
891,0x7FFF,-0.0003
892,0x7FFF,-0.0003
893,0x7FFE,-0.0006
894,0x7FFF,-0.0003
895,0x7FFF,-0.0003
896,0x7FFF,-0.0003
897,0x7FFF,-0.0003
898,0x7FFF,-0.0003
899,0x8000,0.0000
900,0x7FFF,-0.0003
901,0x7FFF,-0.0003
902,0x7FFE,-0.0006
903,0x7FFF,-0.0003
904,0x7FFE,-0.0006
905,0x7FFF,-0.0003
906,0x7FFE,-0.0006
907,0x7FFF,-0.0003
908,0x7FFE,-0.0006
909,0x7FFF,-0.0003
910,0x7FFF,-0.0003
911,0x7FFF,-0.0003
912,0x7FFE,-0.0006
913,0x7FFF,-0.0003
914,0x7FFF,-0.0003
915,0x7FFE,-0.0006
916,0x7FFF,-0.0003
917,0x7FFF,-0.0003
918,0x7FFF,-0.0003
919,0x7FFF,-0.0003
920,0x7FFE,-0.0006
921,0x7FFF,-0.0003
922,0x7FFE,-0.0006
923,0x7FFF,-0.0003
924,0x7FFF,-0.0003
925,0x7FFE,-0.0006
926,0x7FFE,-0.0006
927,0x7FFF,-0.0003
928,0x7FFF,-0.0003
929,0x7FFF,-0.0003
930,0x7FFF,-0.0003
931,0x7FFF,-0.0003
932,0x7FFF,-0.0003
933,0x8000,0.0000
934,0x7FFF,-0.0003
935,0x8000,0.0000
936,0x7FFF,-0.0003
937,0x7FFF,-0.0003
938,0x7FFF,-0.0003
939,0x7FFE,-0.0006
940,0x7FFF,-0.0003
941,0x7FFF,-0.0003
942,0x7FFE,-0.0006
943,0x7FFF,-0.0003
944,0x7FFF,-0.0003
945,0x7FFF,-0.0003
946,0x7FFF,-0.0003
947,0x7FFF,-0.0003
948,0x7FFF,-0.0003
949,0x7FFF,-0.0003
950,0x7FFF,-0.0003
951,0x7FFF,-0.0003
952,0x7FFF,-0.0003
953,0x7FFF,-0.0003
954,0x7FFF,-0.0003
955,0x8000,0.0000
956,0x7FFE,-0.0006
957,0x7FFE,-0.0006
958,0x8000,0.0000
959,0x7FFF,-0.0003
960,0x8000,0.0000
961,0x7FFE,-0.0006
962,0x7FFF,-0.0003
963,0x7FFF,-0.0003
